video,prompt,negative_prompt,num_images
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/76/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 76),,52
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/760/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 760),,50
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/761/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 761),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/762/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 762),,55
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/763/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 763),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/764/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 764),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/765/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 765),,41
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/766/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 766),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/767/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 767),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/768/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 768),,41
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/769/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 769),,53
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/77/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 77),,54
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/770/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 770),,59
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/771/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 771),,31
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/772/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 772),,53
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/773/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 773),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/774/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 774),,55
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/775/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 775),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/776/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 776),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/777/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 777),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/778/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 778),,55
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/779/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 779),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/78/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 78),,57
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/780/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 780),,54
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/781/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 781),,60
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/782/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 782),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/783/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 783),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/784/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 784),,55
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/785/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 785),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/786/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 786),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/787/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 787),,60
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/788/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 788),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/789/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 789),,54
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/79/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 79),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/790/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 790),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/791/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 791),,54
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/792/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 792),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/793/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 793),,59
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/794/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 794),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/795/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 795),,41
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/796/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 796),,50
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/797/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 797),,49
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/798/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 798),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/799/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 799),,49
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/8/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 8),,45
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/80/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 80),,49
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/800/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 800),,52
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/801/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 801),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/802/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 802),,64
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/803/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 803),,53
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/804/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 804),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/805/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 805),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/806/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 806),,41
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/807/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 807),,55
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/808/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 808),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/809/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 809),,54
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/81/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 81),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/810/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 810),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/811/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 811),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/812/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 812),,57
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/813/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 813),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/814/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 814),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/815/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 815),,31
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/816/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 816),,57
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/817/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 817),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/818/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 818),,55
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/819/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 819),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/82/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 82),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/820/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 820),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/821/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 821),,61
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/822/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 822),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/823/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 823),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/824/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 824),,51
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/825/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 825),,50
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/826/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 826),,54
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/827/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 827),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/828/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 828),,50
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/829/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 829),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/83/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 83),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/830/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 830),,49
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/831/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 831),,57
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/832/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 832),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/833/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 833),,31
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/834/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 834),,56
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/835/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 835),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/836/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 836),,46
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/837/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 837),,50
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/838/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 838),,41
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/839/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 839),,47
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/84/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 84),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/840/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 840),,52
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/841/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 841),,52
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/85/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 85),,52
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/86/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 86),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/87/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 87),,53
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/88/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 88),,44
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/89/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 89),,48
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/9/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 9),,46
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/90/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 90),,57
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/91/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 91),,34
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/92/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 92),,55
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/93/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 93),,63
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/94/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 94),,50
/scratch/vcj9002/MagicPhysics/test_ball_in_basket_collect/95/env/camera/cam_0,A physics simulation of a ball going into a basket (scene 95),,44
